glaid_0,Barking,Acer pseudoplatanus 'brilliantissimum',,Maple,20180214,548320,189593,0.13945445289116365,51.585695132483394
glaid_1,Barking,Taxus baccata fastigiata,,Other,20180214,548297,189590,0.13912268513336776,51.585669706159656
glaid_2,Barking,Taxus baccata fastigiata,,Other,20180214,548289,189592,0.13900377473876782,51.585688959964166
glaid_3,Barking,Taxus baccata fastigiata,,Other,20180214,548298,189597,0.13913429341410696,51.585732443819246
glaid_4,Barking,Robinia pseudoacacia,,Black Locust,20180214,548308,189607,0.13928847314296358,51.585818661392516
glaid_5,Barking,Robinia pseudoacacia,,Black Locust,20180214,548300,189627,0.13917715962626145,51.585999646420071
glaid_6,Barking,Robinia pseudoacacia,,Black Locust,20180214,548305,189676,0.13926711577522038,51.586439550659136
glaid_7,Barking,Acer pseudoplatanus 'brilliantissimum',,Maple,20180214,548312,189686,0.13937947023690483,51.586526530599151
glaid_8,Barking,Taxus baccata fastigiata,,Other,20180214,548285,189698,0.13899374407941842,51.586643273784567
